425 	28/12/2002 	06 	16 	10 	34 	47 	42 	1 	18.979.599,19 	279 	9.985,67 	17411 	159,42 	NÃO 	0,00
426 	04/01/2003 	07 	32 	54 	50 	30 	37 	0 	0,00 	58 	13.241,94 	3139 	243,76 	SIM 	921.638,77
427 	08/01/2003 	51 	13 	43 	24 	03 	14 	0 	0,00 	48 	11.642,10 	3563 	156,25 	SIM 	1.592.223,84
428 	11/01/2003 	60 	08 	32 	28 	46 	30 	0 	0,00 	48 	16.919,00 	3734 	216,67 	SIM 	2.566.758,37
429 	15/01/2003 	55 	32 	17 	36 	26 	43 	0 	0,00 	44 	14.978,72 	3300 	198,96 	SIM 	12.839.021,93
430 	18/01/2003 	50 	21 	10 	25 	38 	08 	1 	14.410.708,81 	85 	15.408,70 	6944 	187,90 	NÃO 	0,00
431 	22/01/2003 	58 	26 	40 	37 	47 	52 	0 	0,00 	20 	21.069,89 	1184 	354,56 	SIM 	505.677,41
432 	25/01/2003 	50 	17 	13 	27 	04 	39 	0 	0,00 	54 	12.185,97 	4278 	153,24 	SIM 	1.295.327,95
433 	29/01/2003 	36 	17 	28 	16 	54 	30 	0 	0,00 	31 	16.580,20 	2332 	219,58 	SIM 	1.912.111,54
434 	01/02/2003 	24 	17 	04 	54 	30 	10 	0 	0,00 	84 	9.173,28 	4870 	157,63 	SIM 	2.836.778,00
435 	05/02/2003 	37 	11 	17 	31 	43 	10 	0 	0,00 	55 	11.059,32 	3243 	186,85 	SIM 	3.566.693,13
436 	08/02/2003 	01 	06 	57 	29 	48 	07 	0 	0,00 	47 	19.531,31 	4696 	194,74 	SIM 	4.668.258,69
437 	12/02/2003 	54 	10 	59 	44 	30 	07 	0 	0,00 	33 	22.273,90 	2829 	258,84 	SIM 	5.550.305,04
438 	15/02/2003 	38 	48 	14 	03 	11 	05 	0 	0,00 	65 	16.281,73 	6276 	167,99 	SIM 	6.820.280,27
439 	19/02/2003 	42 	13 	20 	29 	43 	57 	0 	0,00 	65 	13.353,84 	4407 	196,22 	SIM 	14.150.924,79
440 	22/02/2003 	46 	23 	30 	47 	05 	03 	0 	0,00 	139 	10.909,13 	10120 	149,28 	SIM 	15.970.566,86
441 	26/02/2003 	02 	15 	58 	10 	59 	21 	0 	0,00 	121 	11.917,74 	6941 	206,98 	SIM 	17.701.023,29
442 	01/03/2003 	15 	31 	23 	06 	59 	37 	1 	19.946.601,01 	135 	13.861,59 	9944 	187,48 	NÃO 	0,00
443 	08/03/2003 	11 	36 	17 	26 	52 	48 	0 	0,00 	47 	16.322,42 	3738 	204,46 	SIM 	920.584,21
444 	12/03/2003 	48 	52 	57 	24 	03 	33 	0 	0,00 	43 	13.890,62 	3332 	178,58 	SIM 	1.637.340,11
445 	15/03/2003 	31 	50 	07 	53 	32 	20 	0 	0,00 	31 	28.559,37 	3101 	284,42 	SIM 	2.699.748,84
446 	19/03/2003 	11 	20 	08 	47 	12 	17 	2 	1.767.117,91 	65 	10.698,55 	5039 	137,48 	NÃO 	0,00
447 	22/03/2003 	24 	55 	15 	33 	25 	42 	0 	0,00 	55 	12.010,32 	5613 	117,25 	SIM 	792.681,47
448 	26/03/2003 	05 	03 	52 	45 	09 	51 	0 	0,00 	40 	13.356,99 	2999 	177,48 	SIM 	1.433.817,03
449 	29/03/2003 	34 	56 	24 	01 	49 	08 	0 	0,00 	55 	14.643,05 	3656 	219,46 	SIM 	10.220.372,33
450 	02/04/2003 	59 	51 	13 	01 	09 	50 	0 	0,00 	108 	10.575,60 	6194 	183,70 	SIM 	11.590.970,46
451 	05/04/2003 	23 	18 	31 	17 	53 	28 	0 	0,00 	87 	17.131,80 	7368 	201,53 	SIM 	13.379.529,89
452 	09/04/2003 	54 	11 	51 	16 	36 	30 	0 	0,00 	76 	18.847,21 	6317 	225,90 	SIM 	15.098.395,42
453 	12/04/2003 	58 	52 	08 	34 	20 	23 	0 	0,00 	120 	15.932,45 	7882 	241,65 	SIM 	17.392.667,68
454 	16/04/2003 	04 	17 	42 	56 	46 	24 	0 	0,00 	275 	7.515,39 	16564 	124,30 	SIM 	19.872.744,64
455 	19/04/2003 	50 	15 	17 	02 	14 	59 	0 	0,00 	86 	23.171,64 	7989 	248,50 	SIM 	22.264.057,74
456 	23/04/2003 	17 	40 	22 	27 	33 	03 	0 	0,00 	221 	11.142,66 	16964 	144,61 	SIM 	25.219.091,20
457 	26/04/2003 	48 	15 	24 	27 	17 	32 	3 	10.000.441,74 	480 	8.302,49 	31340 	126,68 	NÃO 	0,00
458 	30/04/2003 	43 	53 	13 	32 	34 	24 	0 	0,00 	82 	7.395,34 	3921 	154,08 	SIM 	727.701,47
459 	03/05/2003 	43 	17 	08 	15 	49 	39 	0 	0,00 	62 	12.146,48 	4197 	178,76 	SIM 	15.906.301,09
460 	07/05/2003 	19 	55 	30 	23 	37 	49 	0 	0,00 	155 	9.688,96 	9464 	158,09 	SIM 	17.708.446,64
461 	10/05/2003 	30 	17 	20 	29 	15 	60 	0 	0,00 	189 	10.317,48 	8312 	233,71 	SIM 	20.048.450,45
462 	14/05/2003 	27 	48 	17 	19 	26 	22 	0 	0,00 	212 	9.023,34 	14463 	131,76 	SIM 	22.343.987,57
463 	17/05/2003 	07 	18 	02 	45 	03 	53 	0 	0,00 	166 	14.740,96 	15269 	159,66 	SIM 	25.280.386,38
464 	21/05/2003 	06 	33 	45 	38 	24 	50 	1 	28.414.544,43 	241 	10.837,34 	15457 	168,33 	NÃO 	0,00
465 	24/05/2003 	46 	31 	01 	57 	22 	51 	0 	0,00 	19 	40.627,81 	2175 	353,57 	SIM 	926.313,93
466 	28/05/2003 	28 	16 	45 	29 	30 	11 	0 	0,00 	64 	10.353,72 	3582 	184,29 	SIM 	1.721.479,17
467 	31/05/2003 	38 	21 	08 	22 	18 	60 	0 	0,00 	45 	20.730,13 	3907 	237,87 	SIM 	2.840.905,83
468 	04/06/2003 	23 	06 	25 	39 	51 	05 	0 	0,00 	58 	14.292,56 	4701 	175,67 	SIM 	3.835.668,21
469 	07/06/2003 	29 	47 	42 	21 	13 	26 	2 	2.596.432,92 	187 	6.048,12 	8798 	128,07 	NÃO 	0,00
470 	11/06/2003 	51 	58 	23 	11 	08 	37 	0 	0,00 	86 	13.384,59 	6094 	188,18 	SIM 	13.182.029,14
471 	14/06/2003 	51 	59 	31 	05 	36 	32 	0 	0,00 	76 	19.668,02 	5490 	271,24 	SIM 	14.975.752,83
472 	18/06/2003 	12 	03 	38 	29 	51 	04 	0 	0,00 	82 	17.224,58 	6518 	215,88 	SIM 	16.670.651,02
473 	21/06/2003 	51 	07 	58 	49 	23 	41 	0 	0,00 	65 	23.285,11 	6524 	231,12 	SIM 	18.486.889,08
474 	25/06/2003 	34 	03 	12 	50 	32 	40 	0 	0,00 	56 	34.156,59 	6910 	275,76 	SIM 	20.782.211,64
475 	28/06/2003 	19 	06 	43 	52 	08 	22 	0 	0,00 	156 	15.008,18 	13235 	176,23 	SIM 	23.591.742,20
476 	02/07/2003 	38 	43 	20 	55 	17 	58 	0 	0,00 	163 	16.837,81 	11465 	238,49 	SIM 	26.885.217,69
477 	05/07/2003 	47 	34 	08 	06 	18 	38 	3 	10.401.481,92 	279 	12.900,92 	21958 	163,30 	NÃO 	0,00
478 	09/07/2003 	30 	08 	31 	03 	21 	25 	0 	0,00 	92 	7.045,32 	4876 	132,43 	SIM 	777.803,22
479 	12/07/2003 	20 	54 	58 	26 	41 	46 	0 	0,00 	32 	29.012,34 	2834 	326,35 	SIM 	16.088.932,65
480 	16/07/2003 	36 	38 	33 	14 	49 	41 	0 	0,00 	112 	13.831,54 	8589 	179,69 	SIM 	17.947.892,21
481 	19/07/2003 	42 	06 	24 	44 	22 	13 	3 	6.796.888,03 	359 	5.670,32 	19465 	104,19 	NÃO 	0,00
482 	23/07/2003 	13 	56 	12 	33 	53 	54 	0 	0,00 	41 	14.878,29 	2929 	207,48 	SIM 	732.011,95
483 	26/07/2003 	16 	23 	35 	18 	44 	59 	0 	0,00 	90 	9.761,25 	6279 	139,38 	SIM 	1.786.227,43
484 	30/07/2003 	53 	19 	38 	18 	17 	49 	0 	0,00 	55 	13.655,17 	4015 	186,35 	SIM 	2.687.468,43
485 	02/08/2003 	38 	28 	52 	30 	19 	57 	0 	0,00 	30 	35.888,42 	3203 	334,87 	SIM 	3.979.451,73
486 	06/08/2003 	50 	42 	19 	08 	30 	14 	1 	5.125.800,12 	55 	17.368,92 	4325 	220,05 	NÃO 	0,00
487 	09/08/2003 	25 	22 	48 	52 	54 	08 	2 	467.702,34 	104 	7.495,23 	5329 	145,73 	NÃO 	0,00
488 	13/08/2003 	30 	39 	35 	43 	15 	57 	0 	0,00 	46 	11.864,07 	2699 	201,45 	SIM 	654.896,68
489 	16/08/2003 	28 	36 	17 	53 	33 	59 	0 	0,00 	67 	12.406,82 	5107 	162,16 	SIM 	9.662.631,84
490 	20/08/2003 	05 	11 	29 	54 	23 	58 	1 	11.070.173,50 	148 	7.925,35 	8438 	138,49 	NÃO 	0,00
491 	23/08/2003 	22 	43 	15 	55 	09 	01 	1 	849.344,26 	81 	8.738,11 	4221 	167,05 	NÃO 	0,00
492 	27/08/2003 	57 	02 	15 	06 	56 	18 	0 	0,00 	26 	19.041,52 	2629 	187,61 	SIM 	594.095,53
493 	30/08/2003 	54 	20 	03 	18 	42 	24 	0 	0,00 	79 	9.663,99 	5294 	143,67 	SIM 	1.510.241,51
494 	03/09/2003 	28 	32 	49 	53 	18 	20 	0 	0,00 	32 	21.997,60 	2766 	253,53 	SIM 	2.354.949,51
495 	06/09/2003 	36 	15 	60 	08 	29 	49 	0 	0,00 	48 	20.565,02 	5313 	185,09 	SIM 	3.539.495,03
496 	10/09/2003 	41 	20 	19 	29 	59 	10 	0 	0,00 	31 	27.720,31 	3495 	244,94 	SIM 	4.570.690,49
497 	13/09/2003 	09 	41 	32 	13 	58 	20 	0 	0,00 	72 	15.712,44 	5439 	207,21 	SIM 	5.928.244,66
498 	17/09/2003 	49 	28 	02 	06 	57 	50 	0 	0,00 	58 	17.603,00 	4592 	221,50 	SIM 	7.153.413,01
499 	20/09/2003 	59 	01 	11 	05 	44 	04 	1 	8.698.099,22 	126 	10.216,18 	8903 	144,04 	NÃO 	0,00
500 	27/09/2003 	35 	21 	54 	29 	38 	36 	1 	9.394.248,83 	73 	23.869,01 	6818 	254,60 	NÃO 	0,00
501 	01/10/2003 	34 	27 	56 	28 	16 	39 	0 	0,00 	43 	11.303,51 	3037 	159,45 	SIM 	583.261,35
502 	04/10/2003 	50 	07 	33 	21 	24 	13 	2 	730.915,33 	268 	2.731,87 	9549 	76,39 	NÃO 	0,00
503 	08/10/2003 	10 	21 	48 	27 	49 	07 	0 	0,00 	40 	11.636,06 	2934 	158,04 	SIM 	558.530,93
504 	11/10/2003 	39 	19 	11 	08 	50 	30 	0 	0,00 	54 	12.855,55 	4006 	172,64 	SIM 	1.391.570,39
505 	15/10/2003 	47 	20 	52 	03 	46 	28 	0 	0,00 	30 	19.736,18 	2559 	230,51 	SIM 	2.102.072,80
506 	18/10/2003 	31 	37 	34 	15 	38 	04 	0 	0,00 	65 	12.720,38 	4735 	173,96 	SIM 	3.094.262,01
507 	22/10/2003 	44 	58 	05 	27 	33 	03 	2 	1.963.484,53 	212 	3.273,22 	6604 	104,68 	NÃO 	0,00
508 	25/10/2003 	46 	56 	05 	15 	45 	10 	0 	0,00 	33 	18.038,77 	3025 	196,05 	SIM 	714.335,26
509 	29/10/2003 	32 	55 	34 	35 	28 	33 	0 	0,00 	39 	13.104,28 	2852 	178,52 	SIM 	7.199.176,21
510 	01/11/2003 	30 	45 	58 	01 	04 	41 	2 	4.252.983,06 	70 	15.557,02 	4392 	247,01 	NÃO 	0,00
511 	05/11/2003 	08 	36 	34 	37 	03 	04 	0 	0,00 	50 	8.700,75 	3155 	137,37 	SIM 	761.315,61
512 	08/11/2003 	08 	40 	58 	04 	53 	31 	3 	653.828,50 	41 	16.727,11 	2277 	300,05 	NÃO 	0,00
513 	12/11/2003 	46 	10 	27 	19 	33 	39 	0 	0,00 	46 	8.485,71 	2427 	160,23 	SIM 	683.099,65
514 	15/11/2003 	15 	52 	40 	36 	51 	42 	0 	0,00 	20 	24.964,72 	1209 	411,42 	SIM 	4.941.165,35
515 	19/11/2003 	39 	16 	57 	15 	45 	48 	0 	0,00 	33 	20.464,65 	2636 	255,23 	SIM 	6.122.998,73
516 	22/11/2003 	24 	05 	34 	13 	35 	33 	0 	0,00 	164 	5.416,02 	7718 	114,65 	SIM 	7.677.394,38
517 	26/11/2003 	51 	32 	08 	28 	38 	07 	0 	0,00 	36 	22.385,92 	3262 	246,13 	SIM 	9.087.707,16
518 	29/11/2003 	44 	08 	05 	15 	18 	10 	0 	0,00 	182 	6.014,85 	8653 	126,04 	SIM 	11.003.437,88
519 	03/12/2003 	09 	36 	15 	19 	42 	22 	0 	0,00 	111 	9.685,31 	7018 	152,61 	SIM 	18.558.840,36
520 	06/12/2003 	32 	34 	17 	35 	09 	12 	0 	0,00 	166 	10.017,32 	10884 	152,20 	SIM 	21.468.871,74
521 	10/12/2003 	28 	32 	38 	25 	15 	45 	0 	0,00 	166 	10.463,37 	10610 	163,09 	SIM 	24.508.480,18
522 	13/12/2003 	49 	52 	15 	25 	14 	06 	0 	0,00 	118 	19.311,39 	8280 	274,17 	SIM 	28.496.281,66
523 	17/12/2003 	45 	58 	40 	39 	28 	44 	0 	0,00 	123 	27.528,74 	9692 	348,05 	SIM 	34.421.843,43
524 	20/12/2003 	47 	29 	34 	48 	19 	41 	1 	42.794.697,56 	180 	26.580,49 	17156 	277,83 	NÃO 	0,00
525 	27/12/2003 	26 	32 	24 	49 	08 	10 	2 	10.208.722,99 	153 	11.600,82 	9640 	183,43 	NÃO 	0,00
526 	03/01/2004 	03 	59 	21 	36 	55 	31 	0 	0,00 	34 	22.681,04 	2444 	314,34 	SIM 	1.349.521,77
527 	07/01/2004 	17 	14 	50 	52 	06 	26 	0 	0,00 	23 	27.463,44 	2091 	300,94 	SIM 	2.454.925,13
528 	10/01/2004 	34 	28 	37 	12 	08 	31 	0 	0,00 	67 	12.554,60 	4827 	173,60 	SIM 	3.926.952,17
529 	14/01/2004 	56 	45 	13 	33 	38 	01 	15 	348.732,75 	87 	8.565,12 	4758 	156,03 	NÃO 	0,00
530 	17/01/2004 	32 	21 	25 	01 	06 	49 	0 	0,00 	49 	18.501,75 	3771 	239,50 	SIM 	7.541.604,05
531 	21/01/2004 	03 	01 	35 	07 	18 	50 	0 	0,00 	96 	9.079,10 	5188 	167,37 	SIM 	9.066.892,84
532 	24/01/2004 	13 	04 	12 	53 	09 	52 	0 	0,00 	69 	16.628,16 	5314 	215,09 	SIM 	11.074.743,03
533 	28/01/2004 	27 	18 	13 	59 	21 	53 	0 	0,00 	82 	12.747,27 	5129 	203,03 	SIM 	12.903.975,95
534 	31/01/2004 	48 	57 	23 	08 	31 	03 	1 	15.184.658,12 	107 	12.179,88 	6559 	197,95 	NÃO 	0,00
535 	04/02/2004 	49 	14 	47 	56 	06 	28 	1 	7.834.139,14 	59 	12.025,02 	4136 	170,89 	NÃO 	0,00
536 	07/02/2004 	14 	22 	25 	15 	37 	23 	0 	0,00 	49 	12.551,38 	3217 	190,46 	SIM 	1.076.280,35
537 	11/02/2004 	37 	03 	19 	34 	39 	07 	1 	2.054.340,05 	128 	4.366,34 	5345 	104,17 	NÃO 	0,00
538 	14/02/2004 	45 	43 	56 	25 	52 	03 	0 	0,00 	36 	16.533,54 	2657 	223,17 	SIM 	1.041.612,80
539 	18/02/2004 	16 	50 	55 	06 	47 	19 	0 	0,00 	21 	25.214,62 	1908 	276,47 	SIM 	5.728.373,54
540 	21/02/2004 	22 	04 	30 	44 	28 	49 	0 	0,00 	84 	10.186,19 	4535 	187,97 	SIM 	7.225.743,35
541 	28/02/2004 	58 	57 	27 	13 	49 	52 	1 	9.144.543,50 	54 	20.304,76 	4879 	223,88 	NÃO 	0,00
542 	03/03/2004 	49 	04 	19 	28 	35 	06 	0 	0,00 	42 	9.683,43 	2800 	144,70 	SIM 	711.731,71
543 	06/03/2004 	35 	54 	37 	42 	49 	46 	1 	1.836.749,58 	78 	8.241,89 	2557 	250,47 	NÃO 	0,00
544 	10/03/2004 	11 	33 	56 	47 	17 	34 	0 	0,00 	39 	10.062,10 	2415 	161,89 	SIM 	4.929.350,89
545 	13/03/2004 	43 	35 	57 	29 	40 	17 	1 	6.409.645,53 	102 	8.292,97 	4315 	195,29 	NÃO 	0,00
546 	17/03/2004 	46 	04 	54 	17 	13 	05 	0 	0,00 	32 	12.224,97 	3003 	129,78 	SIM 	684.598,29
547 	20/03/2004 	04 	59 	13 	53 	28 	30 	1 	1.746.857,35 	42 	14.452,51 	2599 	232,67 	NÃO 	0,00
548 	24/03/2004 	51 	49 	14 	47 	59 	58 	0 	0,00 	9 	41.634,70 	965 	386,83 	SIM 	655.746,39
549 	27/03/2004 	13 	51 	58 	22 	46 	08 	0 	0,00 	34 	17.519,41 	2772 	214,07 	SIM 	5.216.225,00
550 	31/03/2004 	17 	56 	16 	38 	39 	45 	0 	0,00 	39 	18.277,00 	2948 	240,88 	SIM 	6.463.630,53
551 	03/04/2004 	56 	48 	57 	21 	12 	46 	0 	0,00 	35 	28.192,58 	3027 	324,75 	SIM 	8.190.426,28
552 	07/04/2004 	22 	54 	52 	47 	49 	09 	0 	0,00 	69 	14.110,09 	4299 	225,61 	SIM 	9.894.220,21
553 	10/04/2004 	43 	46 	58 	53 	54 	04 	0 	0,00 	42 	23.814,78 	3308 	301,22 	SIM 	11.644.606,76
554 	14/04/2004 	47 	29 	31 	15 	60 	42 	0 	0,00 	64 	20.951,21 	4812 	277,60 	SIM 	20.258.939,21
555 	17/04/2004 	49 	05 	23 	33 	45 	31 	1 	23.810.057,19 	152 	13.350,07 	10733 	188,35 	NÃO 	0,00
556 	21/04/2004 	08 	45 	30 	33 	17 	10 	0 	0,00 	20 	14.872,57 	1699 	174,41 	SIM 	520.539,87
557 	24/04/2004 	18 	49 	38 	23 	08 	12 	0 	0,00 	59 	11.001,41 	3777 	171,20 	SIM 	1.656.435,01
558 	28/04/2004 	59 	57 	07 	58 	31 	14 	0 	0,00 	21 	26.571,46 	2000 	277,94 	SIM 	2.632.936,06
559 	01/05/2004 	53 	25 	36 	13 	17 	06 	1 	3.707.152,54 	75 	8.184,51 	4460 	137,11 	NÃO 	0,00
560 	05/05/2004 	32 	18 	11 	30 	02 	58 	0 	0,00 	44 	16.215,47 	2585 	274,97 	SIM 	6.433.069,85
561 	08/05/2004 	39 	49 	36 	20 	55 	01 	0 	0,00 	32 	31.342,98 	2743 	364,27 	SIM 	8.188.276,67
562 	12/05/2004 	37 	35 	23 	16 	57 	55 	0 	0,00 	117 	8.271,95 	5150 	187,22 	SIM 	9.881.959,48
563 	15/05/2004 	34 	08 	23 	44 	51 	05 	0 	0,00 	90 	13.541,69 	6007 	202,12 	SIM 	12.014.774,50
564 	19/05/2004 	38 	13 	32 	20 	10 	49 	0 	0,00 	46 	25.392,82 	4446 	261,73 	SIM 	20.397.765,64
565 	22/05/2004 	31 	37 	35 	07 	45 	34 	0 	0,00 	57 	29.241,27 	6804 	244,04 	SIM 	23.314.582,63
566 	26/05/2004 	17 	06 	20 	18 	13 	37 	0 	0,00 	176 	11.334,45 	13032 	152,49 	SIM 	26.805.592,27
567 	29/05/2004 	57 	58 	11 	38 	41 	31 	0 	0,00 	69 	37.888,61 	5787 	450,05 	SIM 	31.380.642,06
568 	02/06/2004 	25 	41 	17 	29 	13 	22 	0 	0,00 	457 	7.802,44 	24931 	142,48 	SIM 	37.620.642,34
569 	05/06/2004 	32 	15 	14 	09 	03 	57 	1 	46.663.532,70 	434 	11.906,37 	29922 	172,04 	NÃO 	0,00
570 	09/06/2004 	35 	32 	36 	33 	51 	15 	0 	0,00 	84 	18.168,10 	7539 	201,67 	SIM 	21.431.972,38
571 	12/06/2004 	14 	31 	12 	13 	51 	50 	0 	0,00 	69 	22.294,35 	5572 	275,04 	SIM 	24.124.014,99
572 	16/06/2004 	33 	03 	20 	60 	09 	16 	0 	0,00 	162 	10.668,49 	9940 	173,21 	SIM 	27.148.533,16
573 	19/06/2004 	59 	29 	17 	06 	40 	22 	0 	0,00 	82 	25.012,22 	8272 	247,00 	SIM 	30.737.786,41
574 	23/06/2004 	32 	23 	02 	10 	44 	17 	0 	0,00 	162 	12.609,31 	12691 	160,35 	SIM 	45.420.567,88
575 	26/06/2004 	18 	29 	21 	48 	35 	05 	2 	25.737.016,52 	470 	7.359,84 	21660 	159,10 	NÃO 	0,00
576 	30/06/2004 	18 	43 	52 	39 	07 	08 	0 	0,00 	27 	22.856,21 	1978 	310,81 	SIM 	1.079.955,77
577 	03/07/2004 	31 	47 	28 	23 	08 	24 	0 	0,00 	57 	15.092,90 	4579 	187,17 	SIM 	2.585.472,50
578 	07/07/2004 	48 	03 	58 	18 	56 	23 	1 	3.982.872,62 	62 	12.879,26 	3639 	218,60 	NÃO 	0,00
579 	10/07/2004 	15 	34 	39 	17 	04 	09 	1 	1.175.432,13 	90 	7.463,06 	5172 	129,38 	NÃO 	0,00
580 	14/07/2004 	38 	16 	18 	28 	15 	47 	0 	0,00 	56 	16.168,75 	4097 	220,17 	SIM 	9.592.944,81
581 	17/07/2004 	30 	25 	52 	14 	39 	17 	1 	11.781.320,02 	56 	22.330,36 	4429 	281,27 	NÃO 	0,00
582 	21/07/2004 	13 	40 	29 	59 	45 	51 	0 	0,00 	29 	17.143,40 	1943 	254,91 	SIM 	870.027,37
583 	24/07/2004 	55 	06 	41 	20 	43 	07 	0 	0,00 	36 	20.218,13 	2157 	336,16 	SIM 	2.143.769,60
584 	28/07/2004 	30 	53 	23 	07 	32 	08 	0 	0,00 	49 	13.327,92 	3278 	198,48 	SIM 	8.329.175,80
585 	31/07/2004 	24 	39 	12 	33 	57 	36 	1 	10.166.807,68 	124 	8.468,35 	7122 	146,89 	NÃO 	0,00
586 	04/08/2004 	45 	38 	13 	11 	54 	39 	0 	0,00 	30 	15.687,92 	2162 	216,87 	SIM 	823.615,95
587 	07/08/2004 	30 	02 	36 	18 	60 	29 	0 	0,00 	36 	20.518,92 	2436 	302,09 	SIM 	2.116.308,12
588 	11/08/2004 	45 	13 	46 	55 	53 	11 	0 	0,00 	22 	29.565,71 	2088 	310,34 	SIM 	3.254.587,92
589 	14/08/2004 	13 	07 	33 	59 	06 	08 	0 	0,00 	152 	5.926,91 	9005 	99,66 	SIM 	9.594.559,27
590 	18/08/2004 	25 	51 	05 	18 	04 	28 	0 	0,00 	70 	14.105,62 	5155 	190,82 	SIM 	11.322.497,59
591 	21/08/2004 	58 	03 	18 	50 	34 	01 	0 	0,00 	64 	18.968,95 	4448 	271,90 	SIM 	13.447.020,10
592 	25/08/2004 	55 	14 	59 	47 	13 	42 	0 	0,00 	60 	18.664,59 	5062 	220,39 	SIM 	15.406.801,69
593 	28/08/2004 	27 	29 	01 	59 	25 	49 	0 	0,00 	68 	20.265,54 	5291 	259,47 	SIM 	17.818.401,51
594 	01/09/2004 	10 	53 	55 	29 	13 	47 	0 	0,00 	121 	11.747,70 	6444 	219,76 	SIM 	27.956.987,94
595 	04/09/2004 	54 	02 	43 	01 	50 	25 	0 	0,00 	89 	22.736,36 	7230 	278,82 	SIM 	31.498.176,46
596 	08/09/2004 	43 	60 	28 	11 	54 	14 	0 	0,00 	116 	15.749,68 	6578 	276,69 	SIM 	34.695.360,86
597 	11/09/2004 	42 	40 	27 	22 	56 	29 	0 	0,00 	140 	21.650,75 	10021 	301,33 	SIM 	39.999.792,49
598 	15/09/2004 	05 	16 	53 	38 	50 	34 	2 	23.179.951,19 	234 	15.531,40 	19229 	188,29 	NÃO 	0,00
599 	18/09/2004 	06 	45 	51 	09 	23 	04 	0 	0,00 	65 	10.375,80 	4755 	141,31 	SIM 	15.168.219,08
600 	22/09/2004 	18 	39 	54 	34 	31 	16 	0 	0,00 	73 	16.062,92 	4640 	251,75 	SIM 	17.220.256,51
601 	25/09/2004 	37 	19 	29 	30 	10 	22 	0 	0,00 	75 	18.837,59 	6002 	234,50 	SIM 	19.692.689,90
602 	29/09/2004 	38 	60 	13 	07 	55 	46 	0 	0,00 	95 	13.988,93 	6773 	195,47 	SIM 	22.018.349,56
603 	02/10/2004 	04 	08 	11 	29 	12 	44 	1 	24.750.883,61 	233 	6.701,50 	12565 	123,80 	NÃO 	0,00
604 	06/10/2004 	41 	49 	51 	25 	15 	46 	0 	0,00 	15 	35.679,23 	1422 	374,94 	SIM 	8.450.325,62
605 	09/10/2004 	44 	52 	53 	04 	49 	24 	0 	0,00 	45 	23.716,98 	3980 	267,15 	SIM 	10.318.037,87
606 	13/10/2004 	41 	06 	23 	55 	32 	35 	1 	11.878.491,65 	43 	20.736,93 	3770 	235,63 	NÃO 	0,00
607 	16/10/2004 	06 	59 	11 	27 	19 	41 	0 	0,00 	48 	13.506,67 	3059 	211,14 	SIM 	1.134.560,21
608 	20/10/2004 	30 	06 	37 	19 	24 	13 	0 	0,00 	101 	6.267,54 	5181 	121,72 	SIM 	2.242.347,59
609 	23/10/2004 	15 	02 	59 	60 	06 	58 	0 	0,00 	60 	13.952,24 	3994 	208,81 	SIM 	8.804.117,70
610 	27/10/2004 	25 	49 	30 	43 	47 	45 	0 	0,00 	62 	14.911,12 	4044 	227,75 	SIM 	10.421.973,58
611 	30/10/2004 	22 	21 	33 	16 	48 	49 	0 	0,00 	69 	16.349,76 	4531 	248,04 	SIM 	12.396.207,89
612 	03/11/2004 	55 	33 	15 	50 	53 	18 	0 	0,00 	41 	22.250,05 	3389 	268,16 	SIM 	13.992.649,10
613 	06/11/2004 	54 	55 	13 	44 	06 	19 	0 	0,00 	108 	12.259,22 	7101 	185,76 	SIM 	16.309.642,40
614 	10/11/2004 	60 	31 	12 	48 	57 	16 	0 	0,00 	53 	24.951,84 	4127 	319,23 	SIM 	25.638.073,79
615 	13/11/2004 	27 	31 	08 	10 	51 	05 	0 	0,00 	157 	11.348,03 	9780 	181,48 	SIM 	28.755.943,65
616 	17/11/2004 	24 	16 	26 	54 	12 	02 	0 	0,00 	90 	18.187,52 	9236 	176,56 	SIM 	31.620.478,41
617 	20/11/2004 	25 	05 	49 	36 	33 	03 	2 	17.791.387,59 	289 	7.834,50 	17341 	130,08 	NÃO 	0,00
618 	24/11/2004 	60 	10 	03 	08 	24 	13 	0 	0,00 	86 	6.312,56 	4992 	108,34 	SIM 	950.038,98
619 	27/11/2004 	16 	12 	46 	14 	08 	19 	0 	0,00 	101 	7.354,06 	5924 	124,91 	SIM 	10.960.275,81
620 	01/12/2004 	22 	01 	29 	13 	32 	03 	0 	0,00 	87 	11.707,09 	5886 	172,39 	SIM 	12.742.680,43
621 	04/12/2004 	29 	31 	50 	26 	57 	49 	0 	0,00 	40 	32.904,81 	3837 	341,73 	SIM 	15.046.017,24
622 	08/12/2004 	59 	27 	19 	29 	50 	38 	0 	0,00 	49 	24.789,92 	3560 	339,92 	SIM 	17.171.752,86
623 	11/12/2004 	42 	23 	55 	30 	09 	49 	0 	0,00 	124 	12.236,03 	6915 	218,59 	SIM 	19.826.970,07
624 	15/12/2004 	39 	23 	34 	52 	08 	43 	1 	22.375.180,08 	108 	13.482,59 	7284 	199,16 	NÃO 	0,00
625 	18/12/2004 	59 	12 	32 	42 	24 	40 	0 	0,00 	49 	20.777,72 	4056 	250,06 	SIM 	9.935.192,23
626 	22/12/2004 	49 	08 	22 	18 	07 	39 	0 	0,00 	52 	21.294,16 	5096 	216,47 	SIM 	11.872.960,59
627 	29/12/2004 	19 	13 	45 	58 	56 	01 	0 	0,00 	112 	14.270,18 	8049 	197,82 	SIM 	14.669.915,47
